Y\X	0	0,02	0,04	0,06	0,08	0,1	0,12	0,14	0,16	0,18	0,2	0,22	0,24	0,26	0,28	0,3	0,32	0,34	0,36	0,38	0,4	0,42	0,44	0,46	0,48	0,5	0,52	0,54	0,56	0,58	0,6	0,62	0,64	0,66	0,68	0,7	0,72	0,74	0,76	0,78	0,8	0,82	0,84	0,86	0,88	0,9	0,92	0,94	0,96	0,98	1	1,02	1,04	1,06	1,08	1,1	1,12	1,14	1,16	1,18	1,2	1,22	1,24	1,26	1,28	1,3	1,32	1,34	1,36	1,38	1,4	1,42	1,44	1,46	1,48	1,5	1,52	1,54	1,56	1,58	1,6	1,62	1,64	1,66	1,68	1,7	1,72	1,74	1,76	1,78	1,8	1,82	1,84	1,86	1,88	1,9	1,92	1,94	1,96	1,98	
0,09	1	1,00003198	1,00012791	1,00028781	1,00051168	1,00079954	1,00115141	1,00156731	1,00204726	1,0025913	1,00319945	1,00387177	1,00460828	1,00540905	1,00627411	1,00720352	1,00819735	1,00925564	1,01037847	1,01156591	1,01281802	1,01413489	1,01551659	1,01696321	1,01847483	1,02005154	1,02169344	1,02340063	1,02517319	1,02701124	1,02891488	1,03088422	1,03291936	1,03502043	1,03718753	1,03942079	1,04172033	1,04408627	1,04651874	1,04901786	1,05158376	1,05421658	1,05691644	1,05968349	1,06251785	1,06541966	1,06838907	1,07142621	1,07453122	1,07770424	1,08094541	1,08425488	1,08763278	1,09107926	1,09459446	1,09817852	1,10183158	1,10555379	1,10934528	1,11320619	1,11713665	1,12113681	1,12520679	1,12934674	1,13355677	1,13783702	1,14218762	1,14660868	1,15110033	1,15566268	1,16029585	1,16499994	1,16977507	1,17462133	1,17953881	1,18452763	1,18958785	1,19471957	1,19992285	1,20519778	1,21054442	1,21596283	1,22145305	1,22701514	1,23264913	1,23835506	1,24413295	1,24998281	1,25590466	1,26189848	1,26796428	1,27410203	1,28031169	1,28659324	1,29294662	1,29937178	1,30586863	1,31243711	1,31907711	1,32578853	
0,1	1	1,00003948	1,00015792	1,00035533	1,00063172	1,00098712	1,00142156	1,00193507	1,00252768	1,00319945	1,00395043	1,00478068	1,00569026	1,00667924	1,00774769	1,00889571	1,01012337	1,01143078	1,01281802	1,01428521	1,01583245	1,01745985	1,01916755	1,02095566	1,02282431	1,02477363	1,02680378	1,02891488	1,03110709	1,03338056	1,03573545	1,03817192	1,04069013	1,04329024	1,04597244	1,04873689	1,05158376	1,05451325	1,05752553	1,06062079	1,06379921	1,06706098	1,0704063	1,07383534	1,07734832	1,08094541	1,08462682	1,08839273	1,09224335	1,09617887	1,10019947	1,10430536	1,10849673	1,11277376	1,11713665	1,12158558	1,12612073	1,13074229	1,13545043	1,14024533	1,14512716	1,15009608	1,15515226	1,16029585	1,165527	1,17084586	1,17625257	1,18174725	1,18733004	1,19300105	1,19876038	1,20460814	1,21054442	1,2165693	1,22268286	1,22888515	1,23517622	1,24155612	1,24802486	1,25458247	1,26122895	1,26796428	1,27478844	1,28170138	1,28870306	1,29579339	1,30297229	1,31023966	1,31759538	1,3250393	1,33257126	1,34019109	1,34789859	1,35569355	1,36357572	1,37154484	1,37960063	1,38774279	1,395971	1,40428489	
0,11	1	1,00004777	1,00019108	1,00042995	1,0007644	1,00119446	1,00172017	1,00234159	1,00305876	1,00387177	1,00478068	1,00578558	1,00688657	1,00808374	1,00937721	1,0107671	1,01225353	1,01383665	1,01551659	1,0172935	1,01916755	1,02113889	1,02320771	1,02537418	1,02763849	1,03000084	1,03246141	1,03502043	1,03767809	1,04043462	1,04329024	1,04624518	1,04929966	1,05245393	1,05570822	1,05906278	1,06251785	1,06607369	1,06973054	1,07348866	1,07734832	1,08130975	1,08537323	1,08953902	1,09380736	1,09817852	1,10265276	1,10723033	1,11191149	1,11669649	1,12158558	1,12657899	1,13167698	1,13687978	1,14218762	1,14760072	1,15311931	1,15874358	1,16447376	1,17031003	1,17625257	1,18230157	1,18845718	1,19471957	1,20108887	1,20756521	1,21414871	1,22083948	1,22763759	1,23454312	1,24155612	1,24867662	1,25590466	1,26324022	1,27068329	1,27823381	1,28589174	1,29365698	1,30152943	1,30950895	1,31759538	1,32578853	1,3340882	1,34249415	1,35100609	1,35962375	1,36834677	1,37717481	1,38610747	1,39514431	1,40428489	1,41352868	1,42287517	1,43232378	1,4418739	1,45152487	1,461276	1,47112657	1,48107579	1,49112285	
0,12	1	1,00005685	1,0002274	1,00051168	1,00090972	1,00142156	1,00204726	1,00278689	1,00364053	1,00460828	1,00569026	1,00688657	1,00819735	1,00962274	1,01116291	1,01281802	1,01458825	1,01647378	1,01847483	1,02059159	1,02282431	1,02517319	1,02763849	1,03022046	1,03291936	1,03573545	1,03866902	1,04172033	1,0448897	1,04817741	1,05158376	1,05510908	1,05875367	1,06251785	1,06640195	1,0704063	1,07453122	1,07877705	1,08314412	1,08763278	1,09224335	1,09697617	1,10183158	1,10680991	1,11191149	1,11713665	1,1224857	1,12795897	1,13355677	1,1392794	1,14512716	1,15110033	1,1571992	1,16342402	1,16977507	1,17625257	1,18285676	1,18958785	1,19644604	1,20343151	1,21054442	1,21778492	1,22515312	1,23264913	1,24027303	1,24802486	1,25590466	1,26391242	1,27204812	1,28031169	1,28870306	1,29722209	1,30586863	1,3146425	1,32354346	1,33257126	1,34172559	1,35100609	1,3604124	1,36994407	1,37960063	1,38938156	1,39928629	1,40931419	1,4194646	1,4297368	1,44012999	1,45064336	1,461276	1,47202698	1,48289528	1,49387983	1,50497949	1,51619308	1,52751933	1,53895691	1,55050442	1,56216039	1,57392329	1,5857915	
0,13	1	1,00006672	1,00026689	1,00060053	1,00106769	1,00166843	1,00240283	1,00327098	1,00427301	1,00540905	1,00667924	1,00808374	1,00962274	1,01129644	1,01310506	1,01504881	1,01712795	1,01934274	1,02169344	1,02418036	1,02680378	1,02956402	1,03246141	1,0354963	1,03866902	1,04197994	1,04542942	1,04901786	1,05274564	1,05661314	1,06062079	1,06476898	1,06905813	1,07348866	1,078061	1,08277556	1,08763278	1,09263308	1,09777689	1,10306463	1,10849673	1,11407361	1,11979567	1,12566333	1,13167698	1,13783702	1,14414383	1,15059777	1,1571992	1,16394845	1,17084586	1,17789173	1,18508635	1,19242997	1,19992285	1,20756521	1,21535724	1,22329909	1,23139092	1,23963282	1,24802486	1,25656709	1,26525949	1,27410203	1,28309462	1,29223714	1,30152943	1,31097126	1,32056237	1,33030244	1,34019109	1,35022791	1,3604124	1,37074402	1,38122217	1,39184616	1,40261527	1,41352868	1,42458552	1,43578484	1,4471256	1,45860671	1,47022697	1,48198513	1,49387983	1,50590963	1,518073	1,53036834	1,54279393	1,55534798	1,56802857	1,58083372	1,59376132	1,60680918	1,61997499	1,63325635	1,64665073	1,66015552	1,67376798	1,68748526	
0,14	1	1,00007738	1,00030953	1,00069648	1,0012383	1,00193507	1,00278689	1,0037939	1,00495625	1,00627411	1,00774769	1,00937721	1,01116291	1,01310506	1,01520394	1,01745985	1,01987313	1,02244413	1,02517319	1,02806071	1,03110709	1,03431274	1,03767809	1,04120359	1,0448897	1,04873689	1,05274564	1,05691644	1,06124981	1,06574626	1,0704063	1,07523045	1,08021925	1,08537323	1,09069293	1,09617887	1,10183158	1,10765161	1,11363947	1,11979567	1,12612073	1,13261515	1,1392794	1,14611397	1,15311931	1,16029585	1,16764401	1,17516419	1,18285676	1,19072205	1,19876038	1,20697203	1,21535724	1,22391622	1,23264913	1,24155612	1,25063724	1,25989255	1,26932201	1,27892555	1,28870306	1,29865433	1,30877912	1,31907711	1,32954792	1,34019109	1,35100609	1,36199232	1,37314907	1,38447559	1,395971	1,40763435	1,4194646	1,43146061	1,44362114	1,45594483	1,46843023	1,48107579	1,49387983	1,50684055	1,51995605	1,53322429	1,54664312	1,56021026	1,57392329	1,58777966	1,60177668	1,61591155	1,63018129	1,6445828	1,65911283	1,67376798	1,6885447	1,70343929	1,7184479	1,73356652	1,74879099	1,76411699	1,77954005	1,79505552	
0,15	1	1,00008883	1,00035533	1,00079954	1,00142156	1,00222148	1,00319945	1,00435564	1,00569026	1,00720352	1,00889571	1,0107671	1,01281802	1,01504881	1,01745985	1,02005154	1,02282431	1,02577859	1,02891488	1,03223366	1,03573545	1,03942079	1,04329024	1,04734437	1,05158376	1,05600903	1,06062079	1,06541966	1,0704063	1,07558133	1,08094541	1,0864992	1,09224335	1,09817852	1,10430536	1,11062453	1,11713665	1,12384236	1,13074229	1,13783702	1,14512716	1,15261325	1,16029585	1,16817546	1,17625257	1,18452763	1,19300105	1,2016732	1,21054442	1,21961499	1,22888515	1,23835506	1,24802486	1,2578946	1,26796428	1,27823381	1,28870306	1,29937178	1,31023966	1,32130632	1,33257126	1,3440339	1,35569355	1,36754942	1,37960063	1,39184616	1,40428489	1,41691556	1,4297368	1,4427471	1,45594483	1,4693282	1,48289528	1,496644	1,51057213	1,52467728	1,53895691	1,5534083	1,56802857	1,58281466	1,59776334	1,61287119	1,62813462	1,64354982	1,65911283	1,67481947	1,69066537	1,70664595	1,72275646	1,7389919	1,7553471	1,77181668	1,78839502	1,80507634	1,82185459	1,83872357	1,85567683	1,87270772	1,88980938	1,90697475	
0,16	1	1,00010107	1,00040429	1,00090972	1,00161747	1,00252768	1,00364053	1,00495625	1,00647508	1,00819735	1,01012337	1,01225353	1,01458825	1,01712795	1,01987313	1,02282431	1,02598201	1,02934683	1,03291936	1,03670024	1,04069013	1,0448897	1,04929966	1,05392074	1,05875367	1,06379921	1,06905813	1,07453122	1,08021925	1,08612303	1,09224335	1,09858101	1,10513679	1,11191149	1,11890589	1,12612073	1,13355677	1,14121474	1,14909532	1,1571992	1,165527	1,17407934	1,18285676	1,19185978	1,20108887	1,21054442	1,22022679	1,23013626	1,24027303	1,25063724	1,26122895	1,27204812	1,28309462	1,29436823	1,30586863	1,31759538	1,32954792	1,34172559	1,35412757	1,36675295	1,37960063	1,39266941	1,40595791	1,4194646	1,43318779	1,4471256	1,461276	1,47563676	1,49020546	1,50497949	1,51995605	1,5351321	1,55050442	1,56606955	1,58182383	1,59776334	1,61388396	1,63018129	1,64665073	1,6632874	1,68008618	1,6970417	1,71414832	1,73140014	1,74879099	1,76631445	1,78396382	1,80173212	1,81961211	1,83759628	1,85567683	1,87384571	1,89209457	1,91041483	1,92879759	1,94723374	1,96571387	1,98422832	2,00276719	2,02132031	
0,17	1	1,00011409	1,00045641	1,00102701	1,00182604	1,00285367	1,00411014	1,00559573	1,00731077	1,00925564	1,01143078	1,01383665	1,01647378	1,01934274	1,02244413	1,02577859	1,02934683	1,03314956	1,03718753	1,04146155	1,04597244	1,05072103	1,05570822	1,06093489	1,06640195	1,07211034	1,078061	1,08425488	1,09069293	1,09737611	1,10430536	1,11148165	1,11890589	1,12657899	1,13450187	1,14267537	1,15110033	1,15977755	1,16870778	1,17789173	1,18733004	1,1970233	1,20697203	1,21717667	1,22763759	1,23835506	1,24932928	1,2605603	1,27204812	1,28379257	1,29579339	1,30805017	1,32056237	1,33332929	1,34635009	1,35962375	1,37314907	1,3869247	1,40094907	1,41522042	1,4297368	1,44449601	1,45949565	1,4747331	1,49020546	1,50590963	1,52184221	1,53799956	1,55437776	1,57097262	1,58777966	1,60479408	1,62201082	1,63942448	1,65702937	1,67481947	1,69278843	1,71092959	1,72923593	1,74770011	1,76631445	1,78507093	1,80396116	1,82297644	1,84210769	1,8613455	1,88068011	1,90010142	1,91959896	1,93916196	1,95877928	1,97843947	1,99813074	2,01784099	2,0375578	2,05726847	2,07695996	2,096619	2,11623201	2,13578516	
0,18	1	1,00012791	1,00051168	1,00115141	1,00204726	1,00319945	1,00460828	1,00627411	1,00819735	1,01037847	1,01281802	1,01551659	1,01847483	1,02169344	1,02517319	1,02891488	1,03291936	1,03718753	1,04172033	1,04651874	1,05158376	1,05691644	1,06251785	1,06838907	1,07453122	1,08094541	1,08763278	1,09459446	1,10183158	1,10934528	1,11713665	1,12520679	1,13355677	1,14218762	1,15110033	1,16029585	1,16977507	1,17953881	1,18958785	1,19992285	1,21054442	1,22145305	1,23264913	1,24413295	1,25590466	1,26796428	1,28031169	1,29294662	1,30586863	1,31907711	1,33257126	1,34635009	1,3604124	1,37475677	1,38938156	1,40428489	1,4194646	1,43491832	1,45064336	1,46663676	1,48289528	1,49941534	1,51619308	1,53322429	1,55050442	1,56802857	1,5857915	1,60378758	1,62201082	1,64045483	1,65911283	1,67797765	1,6970417	1,71629698	1,73573506	1,7553471	1,77512383	1,79505552	1,81513205	1,83534283	1,85567683	1,87612261	1,89666829	1,91730152	1,93800958	1,95877928	1,97959703	2,00044884	2,02132031	2,04219664	2,06306266	2,08390285	2,1047013	2,1254418	2,1461078	2,16668245	2,18714863	2,20748893	2,22768574	2,24772121	
